job_title,company_name,company_location,job_url
b'Python Entwickler (m/w/d) - 100% remote m\xc3\xb6glich',b'Connecting Dots GmbH & Co. KG',b'Germany',b'https://de.linkedin.com/jobs/view/python-entwickler-m-w-d-100%25-remote-m%C3%B6glich-at-connecting-dots-gmbh-co-kg-3568148585?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=j6sJiWNQQnvkYuvsWHByCg%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/d)',b'sewts',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-d-at-sewts-3554155604?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=Jgup6OoxYr%2FXMTDoxet1TA%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Machine Learning Engineers (Computer Vision)',b'Retail Foundation',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/machine-learning-engineers-computer-vision-at-retail-foundation-3589823043?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=o4XYwNky8k8wREMmwbWuLQ%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Data Scientist (m/w/d)',b'SKOPOS',"b'H\xc3\xbcrth, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/junior-data-scientist-m-w-d-at-skopos-group-3584980365?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=qeeiooS0H1WOCnYfymqgTQ%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Data Scientist (f/m/d)',b'adjoe',"b'Hamburg, Hamburg, Germany'",b'https://de.linkedin.com/jobs/view/data-scientist-f-m-d-at-adjoe-3590038171?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=DTin2ElzvyQZ2I9XtFB95A%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/d)',b'Intervall',"b'Stuttgart, Baden-W\xc3\xbcrttemberg, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-d-at-intervall-3586238696?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=%2FxXN7Ch0Y1BQHogbGtmOkw%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Software Developer Machine- / Deep-Learning (Home Office) (m/f/d)',b'zollsoft GmbH',"b'Hamburg, Hamburg, Germany'",b'https://de.linkedin.com/jobs/view/software-developer-machine-deep-learning-home-office-m-f-d-at-zollsoft-gmbh-3591944069?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=3C2mpbzIlctufFRa1ZMghg%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Entwickler (m/w/d)',b'E.ON',"b'Essen, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/python-entwickler-m-w-d-at-e-on-3591380575?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=u729vxZdufTW%2Bcdb%2B3YY2A%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Data Science / Machine Learning Internship (m/f/d) - IoT Startup',b'Livello Technologies',"b'D\xc3\xbcsseldorf, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/data-science-machine-learning-internship-m-f-d-iot-startup-at-livello-technologies-3579728457?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=o9xykxDJZBXLttmp5qBxKA%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Developer (f/m/d)',b'FRAMEN',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/developer-f-m-d-at-framen-3580555348?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=M%2Bq9c32fo8PURNfyfnti%2Bg%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Software Developer:in (m/w/d)',b'Workwise',"b'Karlsruhe, Baden-W\xc3\xbcrttemberg, Germany'",b'https://de.linkedin.com/jobs/view/junior-software-developer-in-m-w-d-at-workwise-3578539473?refId=yMtlicaBJxQYTAi3O3dM5w%3D%3D&trackingId=AFDjLmkyCCGQSRMeoYW1kA%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card'
job_title,company_name,company_location,job_url
b'Data Scientist (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-scientist-graduate-role-at-gradfuel-3590306125?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=KeBzOh836N%2Bdd7H7DV0INA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Scientist (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-scientist-graduate-role-at-gradfuel-3590304422?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=gFDXjqoY7DhUoPH5vOc1sw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Python Developer',b'Shuttleworth',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-python-developer-at-shuttleworth-3568544030?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=io0REomdhJlp7a3KICVftw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Investment Analyst',b'Energy Impact Partners',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/investment-analyst-at-energy-impact-partners-3590317128?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=ZamuMrQt9Qkhctx5YHXcFQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Developer (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/software-developer-graduate-role-at-gradfuel-3590308124?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=OB%2FWtVGdGnvdfoUtyXP2Qg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Engineer (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-engineer-graduate-role-at-gradfuel-3386076352?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=SPVFc2JGaxidyWUB6siY%2FQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Trainee Investment Analyst',b'Muse',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/trainee-investment-analyst-at-muse-3582063370?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=Lau8NUxTBydC9BxANLoUoQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Science Intern',b'Datasumi',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-science-intern-at-datasumi-3513510334?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=DTfD9ctWo5BszM1N46tYuw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Researcher \xe2\x80\x93 Lorraine, ITV Studios Daytime'",b'ITV',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/researcher-%E2%80%93-lorraine-itv-studios-daytime-at-itv-3583755799?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=8lT4OyIOsyXP1Kk%2FRZqVBw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst',b'Wise Technical Ltd',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-analyst-at-wise-technical-ltd-3590312943?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=SN80Z38DhJ0ADJL6qpSeAA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Software Developer (Junior, Mid and Senior Level)'",b'Jumar',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/software-developer-junior-mid-and-senior-level-at-jumar-3558176353?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=fv3EN5q6%2BrOs4vOcEY7ukw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Data Scientist, Supply Analyst'","b""Let's Do This""","b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-scientist-supply-analyst-at-let-s-do-this-3543936739?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=bKH88sPgAPv3%2Bno%2FnHgPHA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Engineer - Graduate Job',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/software-engineer-graduate-job-at-gradfuel-3590312072?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=rr4ULh2oUQBCdmINOtrVTQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Trainee Data Analyst',b'Nuyew Tech Academy',"b'Moorgate, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/trainee-data-analyst-at-nuyew-tech-academy-3580625903?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=oG9YK2NadrgK1DYSUMQejQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Software Engineer',b'Mytos',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-software-engineer-at-mytos-3575090703?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=hP1HNzdujUa7AfpQngm6uA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Junior Python Developer - \xc2\xa345,000'",b'Jefferson Frank',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-python-developer-%C2%A345-000-at-jefferson-frank-3582499288?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=SFmkg75nl2Vx582Bf1SFGw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Scientist',b'Quantum Light',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-scientist-at-quantum-light-3576107210?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=MGxBMbe2E%2Fk4ataVOgcWbg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Developer',b'FreeWorkers.org',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-developer-at-freeworkers-org-3577810602?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=8szEnO5x8a1lDueE%2BkwLMg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Analyst',b'Citywire',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analyst-at-citywire-3592310956?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=riUSW9rL32ql93L9bA0tvw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Graduate Software Developer (Full:Time, Hybrid, Permanent) : London'",b'TipTopJob',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-software-developer-full-time-hybrid-permanent-london-at-tiptopjob-3574872242?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=q%2BrlKAo40un6hEbK%2FimFJQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Engineer',b'Digital Uncut',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-engineer-at-digital-uncut-3590330661?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=2bNToFNFa9MguyD60jCICA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Analytics Engineer',b'YouLend',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analytics-engineer-at-youlend-3581397754?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=BfjaJ2Fu3nXuRmlmMnUyrA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst',b'GEEIQ',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-analyst-at-geeiq-3585944459?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=a92ClG%2FCuzWGQtd%2FWqUGuw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Engineer - Mid level',b'Suade Labs',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-engineer-mid-level-at-suade-labs-3570202278?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=rWYT966IzuYG3jxcil2QZw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Graduate Associate',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-associate-at-gradfuel-3590303449?refId=8PNRi4llsLGm8YEgOiHa4g%3D%3D&trackingId=nftPBuV23PC1CJF3tjtbKw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Graduate Software Developer (Full:Time, Hybrid, Permanent) : London'",b'TipTopJob',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-software-developer-full-time-hybrid-permanent-london-at-tiptopjob-3574872242?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=ownJWvHcuNMybZIwwz1pFQ%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Data Analyst',b'Ryde',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analyst-at-ryde-3590311393?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=huKR8vI7fE81cU7xBkqmtQ%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer - RegTech - London',b'Suade Labs',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-developer-regtech-london-at-suade-labs-3590340614?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=ZHNZqkMqt%2F6l8158ZaCj7Q%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Engineer - Mid level',b'Suade Labs',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-engineer-mid-level-at-suade-labs-3570202278?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=2Kbfsk%2BF1yeZ0hw3x08%2Fyg%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Founders Associate',b'Terra (YC W21)',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/founders-associate-at-terra-yc-w21-3573897997?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=2wiseIjMX0qLSmVp%2Bhsebg%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Business Analyst',b'Acin',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/business-analyst-at-acin-3590324537?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=z%2FEWW0kr%2FfKDIvnnDYErLA%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Data Quality Analyst',b'Recycleye',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-quality-analyst-at-recycleye-3579874894?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=rpMXi%2FHO4XFFvOfA0nyNpw%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Data Analyst',b'Builder.ai',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analyst-at-builder-ai-3591988494?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=3zzE1kMgGhJ4mNqyG%2BS5BA%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst',b'GEEIQ',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-analyst-at-geeiq-3585944459?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=kcqRG49rQikiMrHUR%2FJndg%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Data Engineer',b'Kroo Bank',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-engineer-at-kroo-bank-3584461244?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=hrbmWd3vGtCuEx7PhSPmzQ%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Data Analytics Engineer',b'YouLend',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analytics-engineer-at-youlend-3585978753?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=qc9zUYjPDgtNh40Qea2lBA%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst',b'Pizza Man',"b'Enfield, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-analyst-at-pizza-man-3589207882?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=3bLqcOloyDlIg4WYZtQqyg%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Product Analyst',b'Busuu',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/product-analyst-at-busuu-3592579864?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=fI%2FL%2FmTykmLFmZNnM6CySw%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'AI and Process Engineer (Intern)',b'Augmentum Fintech',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/ai-and-process-engineer-intern-at-augmentum-fintech-3588335327?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=X3v5uxAgABhtT6HF8MTbRg%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python/Wagtail Developer',b'Azule.com.pe',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-wagtail-developer-at-azule-com-pe-3555406745?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=LcteNT%2FPpWZv3Xb%2BsG22Zw%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Software Engineer',b'LloydsDirect',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/software-engineer-at-lloydsdirect-3589770665?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=y%2BGbrvATtLuccO39OXIsHg%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Bioinformatician (Remote - Population Genomics)',b'Lifebit',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/bioinformatician-remote-population-genomics-at-lifebit-3590315925?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=jNvYOQXz4RsSAaiMOxZCkQ%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Full Stack Developer (Python)',b'Move.ai',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/full-stack-developer-python-at-move-ai-3590322258?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=%2FhsNYswEsM%2B7eiT9yyXZhw%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Developer',b'TipTopJob',"b'South London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-developer-at-tiptopjob-3587778760?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=LoTTGrmDmEhB4eaNSTiGCA%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Product Analyst',b'Our Future Health UK',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/product-analyst-at-our-future-health-uk-3590316715?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=W9G8AWCI624UPjcBn2FXvA%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Graduate software developer',b'TipTopJob',"b'Surrey Docks, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-software-developer-at-tiptopjob-3584002493?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=Bc60zfkBK4trEmy%2F1tihAw%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Business Insights Analyst (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/business-insights-analyst-graduate-role-at-gradfuel-3590308513?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=FlsRHPn%2FaL8WsT1DLiejPQ%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Graduate Software Developer',b'TipTopJob',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-software-developer-at-tiptopjob-3572936634?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=GsKxDYwfVI6mz0yMydCH9w%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Trading Analyst',b'Vallum Associates',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/trading-analyst-at-vallum-associates-3574828542?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=9JzWufma58jdPQUhzhnkxA%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer',b'AlphaGrep',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-developer-at-alphagrep-3562943740?refId=yo%2B54WfvHuj2jYGF68XOyQ%3D%3D&trackingId=2X98Fo22cg3nOjIs7SsVWg%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card'
job_title,company_name,company_location,job_url
b'Data Scientist (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-scientist-graduate-role-at-gradfuel-3590304422?refId=ZDqDRisNtF50tA3OsjgrfA%3D%3D&trackingId=%2FwTJYlwOM0OXHdk1URt%2F7w%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Python Developer',b'Shuttleworth',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-python-developer-at-shuttleworth-3568544030?refId=ZDqDRisNtF50tA3OsjgrfA%3D%3D&trackingId=%2B81LUgSJ7KqN7M4OLsDjqQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Engineer (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-engineer-graduate-role-at-gradfuel-3386076352?refId=ZDqDRisNtF50tA3OsjgrfA%3D%3D&trackingId=GhrKDpCzGd%2BYPhTLcQHhng%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Science Intern',b'Datasumi',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-science-intern-at-datasumi-3513510334?refId=ZDqDRisNtF50tA3OsjgrfA%3D%3D&trackingId=MKnX%2FdnpubwDUE1vibYesA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst',b'Wise Technical Ltd',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-analyst-at-wise-technical-ltd-3590312943?refId=ZDqDRisNtF50tA3OsjgrfA%3D%3D&trackingId=96kaWNdtoh3Kna%2B8wSPnVg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Scientist',b'PhysicsX',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-scientist-at-physicsx-3547082072?refId=ZDqDRisNtF50tA3OsjgrfA%3D%3D&trackingId=Ut9LsPVVrwTO88mn9mbPag%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Software Developer (Junior, Mid and Senior Level)'",b'Jumar',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/software-developer-junior-mid-and-senior-level-at-jumar-3558176353?refId=ZDqDRisNtF50tA3OsjgrfA%3D%3D&trackingId=utX3lpWm%2FuGIqvx4Dwv0%2FA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Engineer',b'Digital Uncut',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-engineer-at-digital-uncut-3590330661?refId=ZDqDRisNtF50tA3OsjgrfA%3D%3D&trackingId=5O2ZeLOlepR%2FItlaFlMEDA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card'
